#
# Sample name: 

# Sample id: 
# Sample type: 
# User name: 
# Sample description: 
#
# Start time: 30-08-2019, 12:57:20
# Real time (s): 7675.919
# Live time (s): 7400.010
#
# Total counts: 27590839
#
# Left marker: 850
# Right marker: 915
# Counts: 2781420
#
# Energy calibration coefficients (E = sum(Ai * n**i))
#    A0 = -8.895500e-01
#    A1 = 7.495041e-01
#    A2 = 1.085418e-06
#    A3 = 0.000000e+00
# Energy unit: keV
#
# Shape calibration coefficients (FWHM = B0 + B1*E^(1/2)  Low Tail= B2 + B3*E)
#    B0 = 6.671887e+00
#    B1 = 2.091639e-01
#    B2 = 0.000000e+00
#    B3 = 0.000000e+00
# Energy unit: keV
#
# Channel data
#     n     energy(keV)     counts     rate(1/s)
#--------------------------------------------------
 128	9.506e+01	52648	7.115e+00
 129	9.581e+01	52259	7.062e+00
 130	9.656e+01	52743	7.127e+00
 131	9.731e+01	52680	7.119e+00
 132	9.806e+01	52931	7.153e+00
 133	9.881e+01	52980	7.159e+00
 134	9.956e+01	53177	7.186e+00
 135	1.003e+02	53179	7.186e+00
 136	1.011e+02	53271	7.199e+00
 137	1.018e+02	54315	7.340e+00
 138	1.026e+02	53823	7.273e+00
 139	1.033e+02	54284	7.336e+00
 140	1.041e+02	54677	7.389e+00
 141	1.048e+02	54126	7.314e+00
 142	1.056e+02	55052	7.439e+00
 143	1.063e+02	55903	7.554e+00
 144	1.071e+02	55707	7.528e+00
 145	1.078e+02	56100	7.581e+00
 146	1.086e+02	57244	7.736e+00
 147	1.093e+02	56780	7.673e+00
 148	1.101e+02	57710	7.799e+00
 149	1.108e+02	57985	7.836e+00
 150	1.116e+02	58787	7.944e+00
 151	1.123e+02	59096	7.986e+00
 152	1.131e+02	59903	8.095e+00
 153	1.138e+02	59995	8.107e+00
 154	1.146e+02	60811	8.218e+00
 155	1.153e+02	60579	8.186e+00
 156	1.161e+02	61151	8.264e+00
 157	1.168e+02	61166	8.266e+00
 158	1.176e+02	61659	8.332e+00
 159	1.183e+02	61291	8.283e+00
 160	1.191e+02	61949	8.371e+00
 161	1.198e+02	61106	8.258e+00
 162	1.206e+02	62764	8.482e+00
 163	1.213e+02	62155	8.399e+00
 164	1.221e+02	62908	8.501e+00
 165	1.228e+02	62391	8.431e+00
 166	1.236e+02	62556	8.454e+00
 167	1.243e+02	62413	8.434e+00
 168	1.251e+02	63122	8.530e+00
 169	1.258e+02	62623	8.463e+00
 170	1.266e+02	62328	8.423e+00
 171	1.273e+02	62229	8.409e+00
 172	1.281e+02	62168	8.401e+00
 173	1.288e+02	61817	8.354e+00
 174	1.296e+02	61503	8.311e+00
 175	1.303e+02	61644	8.330e+00
 176	1.311e+02	61386	8.295e+00
 177	1.318e+02	61320	8.286e+00
 178	1.326e+02	61254	8.278e+00
 179	1.333e+02	60953	8.237e+00
 180	1.341e+02	61094	8.256e+00
 181	1.348e+02	60182	8.133e+00
 182	1.356e+02	60880	8.227e+00
 183	1.363e+02	60069	8.117e+00
 184	1.371e+02	60346	8.155e+00
 185	1.378e+02	59847	8.087e+00
 186	1.386e+02	60046	8.114e+00
 187	1.393e+02	59557	8.048e+00
 188	1.401e+02	59135	7.991e+00
 189	1.408e+02	58736	7.937e+00
 190	1.416e+02	59180	7.997e+00
 191	1.423e+02	58720	7.935e+00
 192	1.431e+02	58282	7.876e+00
 193	1.438e+02	57773	7.807e+00
 194	1.446e+02	58731	7.937e+00
 195	1.453e+02	57373	7.753e+00
 196	1.461e+02	57551	7.777e+00
 197	1.468e+02	57172	7.726e+00
 198	1.476e+02	56928	7.693e+00
 199	1.483e+02	57081	7.714e+00
 200	1.491e+02	57351	7.750e+00
 201	1.498e+02	56532	7.639e+00
 202	1.506e+02	56849	7.682e+00
 203	1.513e+02	56147	7.587e+00
 204	1.521e+02	55628	7.517e+00
 205	1.528e+02	55407	7.487e+00
 206	1.536e+02	55521	7.503e+00
 207	1.543e+02	55396	7.486e+00
 208	1.551e+02	55219	7.462e+00
 209	1.558e+02	54432	7.356e+00
 210	1.566e+02	55731	7.531e+00
 211	1.573e+02	54738	7.397e+00
 212	1.581e+02	54276	7.335e+00
 213	1.588e+02	54384	7.349e+00
 214	1.596e+02	54389	7.350e+00
 215	1.603e+02	53526	7.233e+00
 216	1.611e+02	53794	7.269e+00
 217	1.618e+02	54167	7.320e+00
 218	1.626e+02	53401	7.216e+00
 219	1.633e+02	53143	7.181e+00
 220	1.641e+02	53435	7.221e+00
 221	1.648e+02	52442	7.087e+00
 222	1.656e+02	53683	7.254e+00
 223	1.663e+02	52965	7.157e+00
 224	1.671e+02	52660	7.116e+00
 225	1.678e+02	52546	7.101e+00
 226	1.686e+02	53389	7.215e+00
 227	1.693e+02	52462	7.089e+00
 228	1.701e+02	52612	7.110e+00
 229	1.708e+02	52817	7.137e+00
 230	1.716e+02	53369	7.212e+00
 231	1.723e+02	52686	7.120e+00
 232	1.731e+02	53560	7.238e+00
 233	1.738e+02	53509	7.231e+00
 234	1.746e+02	52890	7.147e+00
 235	1.753e+02	54157	7.319e+00
 236	1.761e+02	54418	7.354e+00
 237	1.768e+02	54611	7.380e+00
 238	1.776e+02	55856	7.548e+00
 239	1.783e+02	56611	7.650e+00
 240	1.791e+02	57541	7.776e+00
 241	1.798e+02	58784	7.944e+00
 242	1.806e+02	59986	8.106e+00
 243	1.813e+02	61955	8.372e+00
 244	1.821e+02	62989	8.512e+00
 245	1.828e+02	64618	8.732e+00
 246	1.836e+02	66153	8.940e+00
 247	1.843e+02	67304	9.095e+00
 248	1.851e+02	69318	9.367e+00
 249	1.858e+02	70530	9.531e+00
 250	1.866e+02	71764	9.698e+00
 251	1.873e+02	72691	9.823e+00
 252	1.881e+02	74027	1.000e+01
 253	1.888e+02	73666	9.955e+00
 254	1.896e+02	74960	1.013e+01
 255	1.903e+02	74714	1.010e+01
 256	1.911e+02	74371	1.005e+01
 257	1.918e+02	73863	9.981e+00
 258	1.926e+02	74525	1.007e+01
 259	1.933e+02	73647	9.952e+00
 260	1.941e+02	72353	9.777e+00
 261	1.948e+02	72219	9.759e+00
 262	1.956e+02	71980	9.727e+00
 263	1.963e+02	70416	9.516e+00
 264	1.971e+02	70834	9.572e+00
 265	1.978e+02	70136	9.478e+00
 266	1.986e+02	68937	9.316e+00
 267	1.993e+02	68296	9.229e+00
 268	2.001e+02	67646	9.141e+00
 269	2.008e+02	67327	9.098e+00
 270	2.016e+02	66890	9.039e+00
 271	2.023e+02	66582	8.998e+00
 272	2.031e+02	65906	8.906e+00
 273	2.038e+02	65674	8.875e+00
 274	2.046e+02	65713	8.880e+00
 275	2.053e+02	63983	8.646e+00
 276	2.061e+02	64902	8.771e+00
 277	2.068e+02	64092	8.661e+00
 278	2.076e+02	63169	8.536e+00
 279	2.083e+02	63504	8.582e+00
 280	2.091e+02	63324	8.557e+00
 281	2.098e+02	62245	8.411e+00
 282	2.106e+02	62309	8.420e+00
 283	2.113e+02	61306	8.285e+00
 284	2.121e+02	60725	8.206e+00
 285	2.128e+02	60053	8.115e+00
 286	2.136e+02	59495	8.040e+00
 287	2.143e+02	58835	7.951e+00
 288	2.151e+02	57974	7.834e+00
 289	2.158e+02	56852	7.683e+00
 290	2.166e+02	56750	7.669e+00
 291	2.173e+02	56027	7.571e+00
 292	2.181e+02	55120	7.449e+00
 293	2.188e+02	54371	7.347e+00
 294	2.196e+02	53920	7.286e+00
 295	2.203e+02	53613	7.245e+00
 296	2.211e+02	53345	7.209e+00
 297	2.218e+02	52496	7.094e+00
 298	2.226e+02	52260	7.062e+00
 299	2.233e+02	51620	6.976e+00
 300	2.241e+02	50720	6.854e+00
 301	2.248e+02	50103	6.771e+00
 302	2.256e+02	50144	6.776e+00
 303	2.263e+02	49246	6.655e+00
 304	2.271e+02	49131	6.639e+00
 305	2.278e+02	48183	6.511e+00
 306	2.286e+02	48004	6.487e+00
 307	2.293e+02	46842	6.330e+00
 308	2.301e+02	47329	6.396e+00
 309	2.308e+02	46475	6.280e+00
 310	2.316e+02	46076	6.226e+00
 311	2.323e+02	45642	6.168e+00
 312	2.331e+02	45652	6.169e+00
 313	2.338e+02	44996	6.081e+00
 314	2.346e+02	44780	6.051e+00
 315	2.353e+02	43863	5.927e+00
 316	2.361e+02	43643	5.898e+00
 317	2.368e+02	43300	5.851e+00
 318	2.376e+02	43222	5.841e+00
 319	2.383e+02	42119	5.692e+00
 320	2.391e+02	42466	5.739e+00
 321	2.398e+02	41493	5.607e+00
 322	2.406e+02	41553	5.615e+00
 323	2.413e+02	41161	5.562e+00
 324	2.421e+02	40739	5.505e+00
 325	2.428e+02	40324	5.449e+00
 326	2.436e+02	40069	5.415e+00
 327	2.443e+02	39964	5.401e+00
 328	2.451e+02	39518	5.340e+00
 329	2.458e+02	38533	5.207e+00
 330	2.466e+02	38666	5.225e+00
 331	2.473e+02	38443	5.195e+00
 332	2.481e+02	38204	5.163e+00
 333	2.488e+02	37799	5.108e+00
 334	2.496e+02	37593	5.080e+00
 335	2.503e+02	36738	4.965e+00
 336	2.511e+02	36962	4.995e+00
 337	2.518e+02	36168	4.888e+00
 338	2.526e+02	36053	4.872e+00
 339	2.533e+02	35773	4.834e+00
 340	2.541e+02	35211	4.758e+00
 341	2.548e+02	35664	4.819e+00
 342	2.556e+02	35113	4.745e+00
 343	2.563e+02	34406	4.649e+00
 344	2.571e+02	34740	4.695e+00
 345	2.578e+02	34151	4.615e+00
 346	2.586e+02	34102	4.608e+00
 347	2.593e+02	33876	4.578e+00
 348	2.601e+02	33575	4.537e+00
 349	2.608e+02	32936	4.451e+00
 350	2.616e+02	33507	4.528e+00
 351	2.623e+02	32917	4.448e+00
 352	2.631e+02	32652	4.412e+00
 353	2.638e+02	31926	4.314e+00
 354	2.646e+02	32398	4.378e+00
 355	2.653e+02	32093	4.337e+00
 356	2.661e+02	31706	4.285e+00
 357	2.668e+02	31688	4.282e+00
 358	2.676e+02	31415	4.245e+00
 359	2.683e+02	30840	4.168e+00
 360	2.691e+02	31212	4.218e+00
 361	2.698e+02	30639	4.140e+00
 362	2.706e+02	30197	4.081e+00
 363	2.713e+02	30473	4.118e+00
 364	2.721e+02	30274	4.091e+00
 365	2.728e+02	29816	4.029e+00
 366	2.736e+02	29877	4.037e+00
 367	2.743e+02	29450	3.980e+00
 368	2.751e+02	29644	4.006e+00
 369	2.758e+02	29305	3.960e+00
 370	2.766e+02	29146	3.939e+00
 371	2.773e+02	28800	3.892e+00
 372	2.781e+02	28891	3.904e+00
 373	2.788e+02	28496	3.851e+00
 374	2.796e+02	28563	3.860e+00
 375	2.803e+02	28450	3.845e+00
 376	2.811e+02	28462	3.846e+00
 377	2.818e+02	28408	3.839e+00
 378	2.826e+02	28082	3.795e+00
 379	2.833e+02	28222	3.814e+00
 380	2.841e+02	27894	3.769e+00
 381	2.848e+02	27485	3.714e+00
 382	2.856e+02	27798	3.756e+00
 383	2.863e+02	27609	3.731e+00
 384	2.871e+02	27067	3.658e+00
 385	2.878e+02	26872	3.631e+00
 386	2.886e+02	27306	3.690e+00
 387	2.893e+02	27033	3.653e+00
 388	2.901e+02	26924	3.638e+00
 389	2.908e+02	26714	3.610e+00
 390	2.916e+02	26234	3.545e+00
 391	2.923e+02	26337	3.559e+00
 392	2.931e+02	26813	3.623e+00
 393	2.938e+02	26479	3.578e+00
 394	2.946e+02	26131	3.531e+00
 395	2.953e+02	26090	3.526e+00
 396	2.961e+02	25980	3.511e+00
 397	2.968e+02	25544	3.452e+00
 398	2.976e+02	25732	3.477e+00
 399	2.983e+02	25907	3.501e+00
 400	2.991e+02	25502	3.446e+00
 401	2.998e+02	25343	3.425e+00
 402	3.006e+02	25081	3.389e+00
 403	3.013e+02	25187	3.404e+00
 404	3.021e+02	25011	3.380e+00
 405	3.028e+02	25352	3.426e+00
 406	3.036e+02	24630	3.328e+00
 407	3.043e+02	25097	3.391e+00
 408	3.051e+02	24796	3.351e+00
 409	3.058e+02	24690	3.336e+00
 410	3.066e+02	24292	3.283e+00
 411	3.073e+02	24499	3.311e+00
 412	3.081e+02	24608	3.325e+00
 413	3.088e+02	24382	3.295e+00
 414	3.096e+02	24088	3.255e+00
 415	3.103e+02	24109	3.258e+00
 416	3.111e+02	24264	3.279e+00
 417	3.118e+02	23689	3.201e+00
 418	3.126e+02	23821	3.219e+00
 419	3.133e+02	23573	3.186e+00
 420	3.141e+02	23564	3.184e+00
 421	3.148e+02	23464	3.171e+00
 422	3.156e+02	23288	3.147e+00
 423	3.163e+02	23481	3.173e+00
 424	3.171e+02	23619	3.192e+00
 425	3.178e+02	23182	3.133e+00
 426	3.186e+02	23189	3.134e+00
 427	3.193e+02	23084	3.119e+00
 428	3.201e+02	23240	3.141e+00
 429	3.208e+02	22817	3.083e+00
 430	3.216e+02	22836	3.086e+00
 431	3.223e+02	22774	3.078e+00
 432	3.231e+02	22883	3.092e+00
 433	3.238e+02	22667	3.063e+00
 434	3.246e+02	22679	3.065e+00
 435	3.254e+02	22629	3.058e+00
 436	3.261e+02	22768	3.077e+00
 437	3.269e+02	22094	2.986e+00
 438	3.276e+02	22633	3.059e+00
 439	3.284e+02	22319	3.016e+00
 440	3.291e+02	22367	3.023e+00
 441	3.299e+02	22101	2.987e+00
 442	3.306e+02	21865	2.955e+00
 443	3.314e+02	21964	2.968e+00
 444	3.321e+02	21915	2.961e+00
 445	3.329e+02	21750	2.939e+00
 446	3.336e+02	21998	2.973e+00
 447	3.344e+02	21647	2.925e+00
 448	3.351e+02	21622	2.922e+00
 449	3.359e+02	21027	2.841e+00
 450	3.366e+02	21470	2.901e+00
 451	3.374e+02	21435	2.897e+00
 452	3.381e+02	21722	2.935e+00
 453	3.389e+02	21173	2.861e+00
 454	3.396e+02	21265	2.874e+00
 455	3.404e+02	21391	2.891e+00
 456	3.411e+02	21289	2.877e+00
 457	3.419e+02	21178	2.862e+00
 458	3.426e+02	21219	2.867e+00
 459	3.434e+02	20935	2.829e+00
 460	3.441e+02	21132	2.856e+00
 461	3.449e+02	20593	2.783e+00
 462	3.456e+02	20800	2.811e+00
 463	3.464e+02	20800	2.811e+00
 464	3.471e+02	20862	2.819e+00
 465	3.479e+02	20597	2.783e+00
 466	3.486e+02	20739	2.803e+00
 467	3.494e+02	20532	2.775e+00
 468	3.501e+02	20698	2.797e+00
 469	3.509e+02	20818	2.813e+00
 470	3.516e+02	20456	2.764e+00
 471	3.524e+02	20448	2.763e+00
 472	3.531e+02	20709	2.799e+00
 473	3.539e+02	20668	2.793e+00
 474	3.546e+02	20492	2.769e+00
 475	3.554e+02	20408	2.758e+00
 476	3.561e+02	20164	2.725e+00
 477	3.569e+02	20411	2.758e+00
 478	3.576e+02	20468	2.766e+00
 479	3.584e+02	20193	2.729e+00
 480	3.591e+02	20038	2.708e+00
 481	3.599e+02	20034	2.707e+00
 482	3.606e+02	20484	2.768e+00
 483	3.614e+02	20126	2.720e+00
 484	3.621e+02	20477	2.767e+00
 485	3.629e+02	20122	2.719e+00
 486	3.636e+02	19899	2.689e+00
 487	3.644e+02	19798	2.675e+00
 488	3.651e+02	20028	2.706e+00
 489	3.659e+02	19701	2.662e+00
 490	3.666e+02	19722	2.665e+00
 491	3.674e+02	19852	2.683e+00
 492	3.681e+02	19661	2.657e+00
 493	3.689e+02	19634	2.653e+00
 494	3.696e+02	19758	2.670e+00
 495	3.704e+02	19432	2.626e+00
 496	3.711e+02	19597	2.648e+00
 497	3.719e+02	19565	2.644e+00
 498	3.726e+02	19789	2.674e+00
 499	3.734e+02	19744	2.668e+00
 500	3.741e+02	19600	2.649e+00
 501	3.749e+02	19635	2.653e+00
 502	3.756e+02	19446	2.628e+00
 503	3.764e+02	19456	2.629e+00
 504	3.771e+02	19734	2.667e+00
 505	3.779e+02	19603	2.649e+00
 506	3.786e+02	19417	2.624e+00
 507	3.794e+02	19397	2.621e+00
 508	3.801e+02	19672	2.658e+00
 509	3.809e+02	19328	2.612e+00
 510	3.816e+02	19654	2.656e+00
 511	3.824e+02	19231	2.599e+00
 512	3.831e+02	19248	2.601e+00
 513	3.839e+02	19487	2.633e+00
 514	3.846e+02	19251	2.601e+00
 515	3.854e+02	19348	2.615e+00
 516	3.861e+02	19582	2.646e+00
 517	3.869e+02	19109	2.582e+00
 518	3.876e+02	19474	2.632e+00
 519	3.884e+02	19174	2.591e+00
 520	3.891e+02	19565	2.644e+00
 521	3.899e+02	19344	2.614e+00
 522	3.906e+02	19462	2.630e+00
 523	3.914e+02	19464	2.630e+00
 524	3.921e+02	19488	2.634e+00
 525	3.929e+02	19613	2.650e+00
 526	3.936e+02	19579	2.646e+00
 527	3.944e+02	19556	2.643e+00
 528	3.952e+02	19526	2.639e+00
 529	3.959e+02	19093	2.580e+00
 530	3.967e+02	19102	2.581e+00
 531	3.974e+02	19544	2.641e+00
 532	3.982e+02	19430	2.626e+00
 533	3.989e+02	19179	2.592e+00
 534	3.997e+02	19213	2.596e+00
 535	4.004e+02	19321	2.611e+00
 536	4.012e+02	19476	2.632e+00
 537	4.019e+02	19297	2.608e+00
 538	4.027e+02	19167	2.590e+00
 539	4.034e+02	19547	2.641e+00
 540	4.042e+02	19653	2.656e+00
 541	4.049e+02	19289	2.607e+00
 542	4.057e+02	19322	2.611e+00
 543	4.064e+02	19195	2.594e+00
 544	4.072e+02	19390	2.620e+00
 545	4.079e+02	19107	2.582e+00
 546	4.087e+02	19249	2.601e+00
 547	4.094e+02	19474	2.632e+00
 548	4.102e+02	19355	2.616e+00
 549	4.109e+02	19583	2.646e+00
 550	4.117e+02	19929	2.693e+00
 551	4.124e+02	19639	2.654e+00
 552	4.132e+02	19534	2.640e+00
 553	4.139e+02	19755	2.670e+00
 554	4.147e+02	19312	2.610e+00
 555	4.154e+02	19683	2.660e+00
 556	4.162e+02	19642	2.654e+00
 557	4.169e+02	19599	2.649e+00
 558	4.177e+02	19662	2.657e+00
 559	4.184e+02	19773	2.672e+00
 560	4.192e+02	19861	2.684e+00
 561	4.199e+02	19860	2.684e+00
 562	4.207e+02	19302	2.608e+00
 563	4.214e+02	19385	2.620e+00
 564	4.222e+02	19704	2.663e+00
 565	4.229e+02	19874	2.686e+00
 566	4.237e+02	19833	2.680e+00
 567	4.244e+02	19715	2.664e+00
 568	4.252e+02	20108	2.717e+00
 569	4.259e+02	19659	2.657e+00
 570	4.267e+02	19620	2.651e+00
 571	4.274e+02	19904	2.690e+00
 572	4.282e+02	19981	2.700e+00
 573	4.289e+02	19880	2.686e+00
 574	4.297e+02	20003	2.703e+00
 575	4.304e+02	20054	2.710e+00
 576	4.312e+02	19904	2.690e+00
 577	4.319e+02	19823	2.679e+00
 578	4.327e+02	20034	2.707e+00
 579	4.334e+02	20019	2.705e+00
 580	4.342e+02	19960	2.697e+00
 581	4.349e+02	20184	2.728e+00
 582	4.357e+02	20215	2.732e+00
 583	4.364e+02	19984	2.701e+00
 584	4.372e+02	20113	2.718e+00
 585	4.379e+02	20347	2.750e+00
 586	4.387e+02	19964	2.698e+00
 587	4.394e+02	20222	2.733e+00
 588	4.402e+02	20224	2.733e+00
 589	4.409e+02	19907	2.690e+00
 590	4.417e+02	20037	2.708e+00
 591	4.424e+02	20297	2.743e+00
 592	4.432e+02	20077	2.713e+00
 593	4.439e+02	20389	2.755e+00
 594	4.447e+02	20362	2.752e+00
 595	4.454e+02	20279	2.740e+00
 596	4.462e+02	20357	2.751e+00
 597	4.470e+02	20241	2.735e+00
 598	4.477e+02	20124	2.719e+00
 599	4.485e+02	20435	2.761e+00
 600	4.492e+02	20107	2.717e+00
 601	4.500e+02	20067	2.712e+00
 602	4.507e+02	20324	2.746e+00
 603	4.515e+02	20284	2.741e+00
 604	4.522e+02	20342	2.749e+00
 605	4.530e+02	20161	2.724e+00
 606	4.537e+02	20197	2.729e+00
 607	4.545e+02	20104	2.717e+00
 608	4.552e+02	20332	2.748e+00
 609	4.560e+02	19921	2.692e+00
 610	4.567e+02	19839	2.681e+00
 611	4.575e+02	20005	2.703e+00
 612	4.582e+02	20109	2.717e+00
 613	4.590e+02	19929	2.693e+00
 614	4.597e+02	20035	2.707e+00
 615	4.605e+02	19917	2.691e+00
 616	4.612e+02	19519	2.638e+00
 617	4.620e+02	19698	2.662e+00
 618	4.627e+02	19715	2.664e+00
 619	4.635e+02	19768	2.671e+00
 620	4.642e+02	19342	2.614e+00
 621	4.650e+02	19070	2.577e+00
 622	4.657e+02	19039	2.573e+00
 623	4.665e+02	18939	2.559e+00
 624	4.672e+02	18698	2.527e+00
 625	4.680e+02	18527	2.504e+00
 626	4.687e+02	18270	2.469e+00
 627	4.695e+02	17988	2.431e+00
 628	4.702e+02	17909	2.420e+00
 629	4.710e+02	17597	2.378e+00
 630	4.717e+02	16950	2.291e+00
 631	4.725e+02	16751	2.264e+00
 632	4.732e+02	16347	2.209e+00
 633	4.740e+02	15860	2.143e+00
 634	4.747e+02	15545	2.101e+00
 635	4.755e+02	14815	2.002e+00
 636	4.762e+02	14369	1.942e+00
 637	4.770e+02	13966	1.887e+00
 638	4.777e+02	13268	1.793e+00
 639	4.785e+02	12964	1.752e+00
 640	4.792e+02	12360	1.670e+00
 641	4.800e+02	11695	1.580e+00
 642	4.807e+02	11311	1.529e+00
 643	4.815e+02	10780	1.457e+00
 644	4.822e+02	10279	1.389e+00
 645	4.830e+02	9813	1.326e+00
 646	4.837e+02	9347	1.263e+00
 647	4.845e+02	9078	1.227e+00
 648	4.852e+02	8673	1.172e+00
 649	4.860e+02	8321	1.124e+00
 650	4.867e+02	8208	1.109e+00
 651	4.875e+02	7926	1.071e+00
 652	4.882e+02	7847	1.060e+00
 653	4.890e+02	7543	1.019e+00
 654	4.898e+02	7238	9.781e-01
 655	4.905e+02	7155	9.669e-01
 656	4.913e+02	6977	9.428e-01
 657	4.920e+02	6784	9.168e-01
 658	4.928e+02	6608	8.930e-01
 659	4.935e+02	6336	8.562e-01
 660	4.943e+02	6431	8.691e-01
 661	4.950e+02	6190	8.365e-01
 662	4.958e+02	6216	8.400e-01
 663	4.965e+02	5954	8.046e-01
